timestamp_ms,frame_number,trial,HEAD_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
68824,2040,RIGHT_ARM,0.00028112,0.01464176,0.00028169,0.00030320,0.00054124,0.00083679,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
68856,2041,RIGHT_ARM,0.00027557,0.01478701,0.00028329,0.00030762,0.00061774,0.00095300,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
68888,2042,RIGHT_ARM,0.00027146,0.01443771,0.00028775,0.00032118,0.00065560,0.00092524,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
68936,2043,RIGHT_ARM,0.00044299,0.01375729,0.00032903,0.00044933,0.00078128,0.00110732,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
68968,2044,RIGHT_ARM,0.00051741,0.01210765,0.00035520,0.00045440,0.00077432,0.00133977,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
68999,2045,RIGHT_ARM,0.00055706,0.01055282,0.00037652,0.00044449,0.00072478,0.00132605,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69032,2046,RIGHT_ARM,0.00064320,0.00959618,0.00038918,0.00045664,0.00059504,0.00112460,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69064,2047,RIGHT_ARM,0.00051544,0.00846292,0.00044249,0.00040461,0.00057753,0.00094302,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69096,2048,RIGHT_ARM,0.00050945,0.00725474,0.00045945,0.00036986,0.00054134,0.00094379,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69128,2049,RIGHT_ARM,0.00055237,0.00787677,0.00050823,0.00045307,0.00048024,0.00089807,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69160,2050,RIGHT_ARM,0.00064751,0.00853123,0.00066407,0.00043161,0.00046375,0.00093912,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69193,2051,RIGHT_ARM,0.00053895,0.00886526,0.00061708,0.00030353,0.00035104,0.00082709,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69224,2052,RIGHT_ARM,0.00052237,0.01008248,0.00068250,0.00038941,0.00039113,0.00068416,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69256,2053,RIGHT_ARM,0.00052784,0.01112474,0.00066221,0.00045019,0.00061003,0.00088216,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69288,2054,RIGHT_ARM,0.00047761,0.01196156,0.00067129,0.00043374,0.00066461,0.00083609,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69336,2055,RIGHT_ARM,0.00052661,0.01277589,0.00065048,0.00044167,0.00069611,0.00108465,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69368,2056,RIGHT_ARM,0.00059634,0.01072122,0.00062519,0.00042032,0.00080824,0.00109999,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69401,2057,RIGHT_ARM,0.00060826,0.00997761,0.00057833,0.00034523,0.00084374,0.00111063,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69432,2058,RIGHT_ARM,0.00051608,0.00923071,0.00043008,0.00034466,0.00083673,0.00105646,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69465,2059,RIGHT_ARM,0.00044865,0.00845714,0.00041216,0.00034097,0.00082710,0.00098692,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69496,2060,RIGHT_ARM,0.00044586,0.00715154,0.00030684,0.00025325,0.00073992,0.00092387,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69529,2061,RIGHT_ARM,0.00043912,0.00593094,0.00028633,0.00024148,0.00054595,0.00098474,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69561,2062,RIGHT_ARM,0.00041755,0.00506425,0.00025623,0.00024293,0.00050154,0.00102172,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69592,2063,RIGHT_ARM,0.00038868,0.00398019,0.00021405,0.00021660,0.00044156,0.00076282,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69624,2064,RIGHT_ARM,0.00033874,0.00397877,0.00021880,0.00021759,0.00032762,0.00075093,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69657,2065,RIGHT_ARM,0.00027792,0.00388560,0.00019313,0.00020906,0.00027373,0.00065285,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69705,2066,RIGHT_ARM,0.00027714,0.00440032,0.00016743,0.00026234,0.00033133,0.00083539,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69736,2067,RIGHT_ARM,0.00040826,0.00529501,0.00019754,0.00028117,0.00038158,0.00084283,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69768,2068,RIGHT_ARM,0.00036101,0.00777624,0.00022962,0.00029550,0.00041855,0.00080470,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69800,2069,RIGHT_ARM,0.00035514,0.00909492,0.00028866,0.00035164,0.00065278,0.00085172,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69833,2070,RIGHT_ARM,0.00035948,0.01019505,0.00028909,0.00037167,0.00064560,0.00097576,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69865,2071,RIGHT_ARM,0.00046955,0.01225243,0.00034434,0.00041812,0.00066249,0.00094960,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69896,2072,RIGHT_ARM,0.00052049,0.01442157,0.00034361,0.00052347,0.00101653,0.00100560,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69928,2073,RIGHT_ARM,0.00048912,0.01482350,0.00034631,0.00051969,0.00108098,0.00109377,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69961,2074,RIGHT_ARM,0.00056684,0.01471356,0.00039084,0.00049056,0.00109361,0.00093042,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
69992,2075,RIGHT_ARM,0.00057539,0.01404289,0.00056954,0.00055491,0.00104843,0.00106604,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70025,2076,RIGHT_ARM,0.00059168,0.01154288,0.00068697,0.00060594,0.00106230,0.00118551,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70056,2077,RIGHT_ARM,0.00065163,0.01052428,0.00078371,0.00057715,0.00086632,0.00093922,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70105,2078,RIGHT_ARM,0.00092984,0.00973068,0.00090058,0.00064421,0.00088765,0.00082650,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70136,2079,RIGHT_ARM,0.00089757,0.00787854,0.00083814,0.00061853,0.00087713,0.00101705,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70168,2080,RIGHT_ARM,0.00102437,0.00750069,0.00086196,0.00055171,0.00050979,0.00102201,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70200,2081,RIGHT_ARM,0.00120581,0.00891405,0.00088934,0.00063568,0.00072354,0.00138638,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70232,2082,RIGHT_ARM,0.00118408,0.00906676,0.00082375,0.00059570,0.00080760,0.00172179,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70264,2083,RIGHT_ARM,0.00103968,0.00970620,0.00063868,0.00064332,0.00089469,0.00177521,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70297,2084,RIGHT_ARM,0.00109538,0.01099856,0.00055587,0.00067356,0.00094652,0.00177096,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70328,2085,RIGHT_ARM,0.00106445,0.01265391,0.00045467,0.00063910,0.00095525,0.00179906,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70360,2086,RIGHT_ARM,0.00084360,0.01382924,0.00047398,0.00059147,0.00113811,0.00200362,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70392,2087,RIGHT_ARM,0.00077784,0.01413524,0.00047196,0.00060451,0.00113255,0.00183317,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70425,2088,RIGHT_ARM,0.00058896,0.01274349,0.00047139,0.00063848,0.00117304,0.00171310,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70473,2089,RIGHT_ARM,0.00046717,0.01118639,0.00045649,0.00058620,0.00102989,0.00126137,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70504,2090,RIGHT_ARM,0.00042922,0.01057425,0.00049963,0.00064500,0.00090711,0.00095592,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70536,2091,RIGHT_ARM,0.00046318,0.00958749,0.00055677,0.00053755,0.00082233,0.00078849,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70568,2092,RIGHT_ARM,0.00040207,0.00825642,0.00052115,0.00047921,0.00081611,0.00084513,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70600,2093,RIGHT_ARM,0.00034417,0.00633948,0.00056625,0.00046364,0.00078097,0.00082140,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70632,2094,RIGHT_ARM,0.00031377,0.00509078,0.00043453,0.00045054,0.00060220,0.00066796,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70664,2095,RIGHT_ARM,0.00028027,0.00471077,0.00048697,0.00041303,0.00058383,0.00063827,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70696,2096,RIGHT_ARM,0.00032199,0.00494473,0.00048343,0.00033881,0.00054954,0.00069429,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70728,2097,RIGHT_ARM,0.00026938,0.00496297,0.00046267,0.00033516,0.00042003,0.00070817,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70760,2098,RIGHT_ARM,0.00025784,0.00541138,0.00059640,0.00033291,0.00042339,0.00066169,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70792,2099,RIGHT_ARM,0.00022896,0.00723375,0.00050211,0.00034101,0.00052493,0.00086544,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70824,2100,RIGHT_ARM,0.00039789,0.00924194,0.00059687,0.00035435,0.00053380,0.00087298,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70872,2101,RIGHT_ARM,0.00040307,0.01019262,0.00053143,0.00051998,0.00126363,0.00105954,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70904,2102,RIGHT_ARM,0.00035287,0.01136393,0.00058338,0.00053483,0.00137710,0.00123426,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70937,2103,RIGHT_ARM,0.00042464,0.01343815,0.00056792,0.00056049,0.00151373,0.00125762,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
70969,2104,RIGHT_ARM,0.00037114,0.01449470,0.00053627,0.00060977,0.00153991,0.00123619,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71001,2105,RIGHT_ARM,0.00040125,0.01431391,0.00055310,0.00062229,0.00169095,0.00127803,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71032,2106,RIGHT_ARM,0.00042757,0.01398025,0.00036339,0.00057666,0.00169924,0.00130131,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71064,2107,RIGHT_ARM,0.00045461,0.01233639,0.00040140,0.00058435,0.00171737,0.00111398,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71096,2108,RIGHT_ARM,0.00035768,0.01025267,0.00032432,0.00056437,0.00163461,0.00097948,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71128,2109,RIGHT_ARM,0.00036904,0.00943030,0.00030392,0.00039186,0.00088694,0.00074570,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71160,2110,RIGHT_ARM,0.00037321,0.00834561,0.00024698,0.00035456,0.00071382,0.00053663,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71192,2111,RIGHT_ARM,0.00031542,0.00633803,0.00025021,0.00035081,0.00076960,0.00070784,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71241,2112,RIGHT_ARM,0.00031133,0.00737023,0.00028815,0.00033259,0.00076015,0.00088171,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71272,2113,RIGHT_ARM,0.00032747,0.00832102,0.00026257,0.00030526,0.00064469,0.00080716,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71304,2114,RIGHT_ARM,0.00035057,0.00888243,0.00028410,0.00030177,0.00091306,0.00077092,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71337,2115,RIGHT_ARM,0.00035674,0.00953580,0.00029815,0.00027981,0.00084100,0.00081640,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71368,2116,RIGHT_ARM,0.00028139,0.01044285,0.00028696,0.00038680,0.00097642,0.00093032,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71400,2117,RIGHT_ARM,0.00031548,0.01262869,0.00029940,0.00047300,0.00115266,0.00103495,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71432,2118,RIGHT_ARM,0.00042656,0.01337874,0.00030977,0.00050756,0.00133113,0.00099085,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71464,2119,RIGHT_ARM,0.00044876,0.01377537,0.00027153,0.00055276,0.00133626,0.00101031,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71496,2120,RIGHT_ARM,0.00048119,0.01203022,0.00024933,0.00055204,0.00142734,0.00077271,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71528,2121,RIGHT_ARM,0.00045380,0.01072774,0.00028082,0.00056728,0.00139993,0.00082214,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71560,2122,RIGHT_ARM,0.00040321,0.00993032,0.00029002,0.00059720,0.00115617,0.00086865,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71592,2123,RIGHT_ARM,0.00041624,0.00900600,0.00025834,0.00060757,0.00113200,0.00077531,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71640,2124,RIGHT_ARM,0.00041400,0.00845147,0.00025621,0.00048915,0.00096838,0.00066018,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71673,2125,RIGHT_ARM,0.00036406,0.00626888,0.00025090,0.00041422,0.00082287,0.00054779,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71705,2126,RIGHT_ARM,0.00026674,0.00520725,0.00029590,0.00042117,0.00077704,0.00070994,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71736,2127,RIGHT_ARM,0.00023455,0.00459420,0.00043290,0.00035056,0.00066247,0.00071394,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71768,2128,RIGHT_ARM,0.00026004,0.00373383,0.00045045,0.00033732,0.00055120,0.00071353,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71800,2129,RIGHT_ARM,0.00027817,0.00491724,0.00049443,0.00033696,0.00074704,0.00067591,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71833,2130,RIGHT_ARM,0.00029645,0.00541653,0.00049504,0.00032231,0.00074022,0.00077391,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71864,2131,RIGHT_ARM,0.00025883,0.00745860,0.00051408,0.00035074,0.00082545,0.00083344,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71896,2132,RIGHT_ARM,0.00028263,0.00869865,0.00053434,0.00042894,0.00090672,0.00092142,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71928,2133,RIGHT_ARM,0.00039661,0.00963197,0.00057463,0.00052935,0.00124203,0.00110934,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
71960,2134,RIGHT_ARM,0.00040635,0.01110915,0.00054097,0.00048044,0.00112094,0.00099331,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
72009,2135,RIGHT_ARM,0.00047424,0.01367660,0.00062804,0.00057809,0.00121358,0.00080384,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
72040,2136,RIGHT_ARM,0.00052013,0.01507123,0.00063823,0.00060116,0.00129676,0.00088373,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
72066,2137,RIGHT_ARM,0.00055894,0.01333693,0.00062548,0.00057462,0.00120544,0.00085706,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
72104,2138,RIGHT_ARM,0.00056340,0.01368677,0.00061887,0.00059918,0.00114469,0.00073442,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
