timestamp_ms,frame_number,HEAD_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
203819,5984,,0.00659015,0.00619551,0.00491088,0.00505841,0.00909719,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
203851,5985,,0.00701230,0.00655678,0.00409816,0.00384353,0.00753206,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
203882,5986,,0.00636184,0.00596451,0.00363728,0.00277685,0.00569242,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
203923,5987,,0.00760332,0.00564232,0.00383571,0.00287574,0.00499809,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
203955,5988,,0.00768377,0.00725992,0.00457862,0.00347179,0.00508754,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
203988,5989,,0.00803086,0.00669230,0.00453707,0.00341295,0.00506931,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
204035,5990,,0.01027523,0.00791721,0.00521877,0.00396301,0.00499195,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
206568,6067,,0.00584726,0.00288269,0.00122504,0.00276982,0.00205398,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206598,6068,,0.00519047,0.00266856,0.00122505,0.00260439,0.00212202,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206629,6069,,0.00616708,0.00318958,0.00139884,0.00339990,0.00256983,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206661,6070,,0.00564066,0.00298563,0.00156899,0.00341584,0.00299057,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206740,6071,,0.00566089,0.00307460,0.00166831,0.00359529,0.00291797,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206771,6072,,0.00477416,0.00240178,0.00156743,0.00351893,0.00274077,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206802,6073,,0.00433942,0.00235709,0.00127907,0.00280834,0.00244537,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206834,6074,,0.00548567,0.00168286,0.00128737,0.00254956,0.00258684,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206867,6075,,0.00664590,0.00227745,0.00145684,0.00255496,0.00279398,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206897,6076,,0.00843156,0.00247593,0.00143745,0.00265592,0.00283496,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206929,6077,,0.00961751,0.00209423,0.00143260,0.00199080,0.00251417,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206961,6078,,0.01116290,0.00234747,0.00145133,0.00223072,0.00237246,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
206992,6079,,0.01311814,0.00289712,0.00194106,0.00283456,0.00326182,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
207024,6080,,0.01533957,0.00317721,0.00284526,0.00357654,0.00445927,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
207056,6081,,0.01635244,0.00339873,0.00319045,0.00471807,0.00467466,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207087,6082,,0.01735706,0.00485218,0.00413500,0.00554286,0.00683674,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207139,6083,,0.01849169,0.00666120,0.00457029,0.00644317,0.00767571,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207167,6084,,0.01693016,0.00702811,0.00487699,0.00749925,0.00929711,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207198,6085,,0.01627164,0.00753155,0.00503152,0.00752661,0.00965764,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207229,6086,,0.01615488,0.00893239,0.00527856,0.00763906,0.00965967,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207260,6087,,0.01500433,0.00881212,0.00521635,0.00750571,0.00923733,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207292,6088,,0.01499019,0.00924926,0.00509912,0.00735746,0.00962426,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207324,6089,,0.01493502,0.01036886,0.00565094,0.00705148,0.00983998,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207354,6090,,0.01417373,0.00954623,0.00555590,0.00659538,0.00819000,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207386,6091,,0.01225112,0.00768943,0.00622093,0.00691635,0.01008289,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207418,6092,,0.01259456,0.00808972,0.00665461,0.00660391,0.00882646,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207449,6093,,0.01190661,0.00786865,0.00710525,0.00756413,0.00849952,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207480,6094,,0.01021968,0.00824035,0.00709572,0.00770054,0.00884353,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207512,6095,,0.01025418,0.00922505,0.00770339,0.00740947,0.00937878,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207544,6096,,0.00988297,0.00985305,0.00838857,0.00759337,0.00874187,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207576,6097,,0.00987685,0.00942361,0.00836572,0.00703151,0.00845427,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207607,6098,,0.01065396,0.01009616,0.00861473,0.00729623,0.00832002,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207639,6099,,0.01124637,0.01046635,0.00817085,0.00641914,0.00623467,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207670,6100,,0.01236842,0.01066615,0.00825282,0.00614395,0.00662314,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207701,6101,,0.01239494,0.01136253,0.00826178,0.00563232,0.00715093,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207733,6102,,0.01327976,0.01006022,0.00925705,0.00775985,0.00815111,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207765,6103,,0.01302226,0.00995198,0.00897252,0.00820360,0.00747791,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207797,6104,,0.01267128,0.01000082,0.00882633,0.01028448,0.00815390,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207829,6105,,0.01227814,0.00971957,0.00937556,0.01550258,0.01395606,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207875,6106,,0.01092855,0.01131238,0.00889174,0.01568889,0.01397227,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING
207908,6107,,0.01050368,0.01128181,0.00841351,0.01547532,0.01338608,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,MOVING,MOVING,MOVING
207940,6108,,0.01058767,0.01049171,0.00813596,0.01510075,0.01338143,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,MOVING,MOVING,MOVING
207972,6109,,0.01061335,0.01057042,0.00790093,0.01532650,0.01357507,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,MOVING,MOVING,MOVING
208003,6110,,0.02432568,0.02782515,0.01530410,0.01808324,0.01825977,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,MOVING,MOVING,MOVING
208035,6111,,0.03200049,0.03820048,0.02025243,0.02594182,0.02689637,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,STATIONARY,STATIONARY,MOVING,MOVING,MOVING
208067,6112,0.00000000,0.03444087,0.03973011,0.02152255,0.02513920,0.02665765,PARTIAL,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208100,6113,0.00498957,0.03483513,0.03991871,0.02073132,0.01978757,0.02089409,PARTIAL,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208132,6114,0.00515246,0.03482873,0.03745751,0.02055432,0.01954315,0.02014137,PARTIAL,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208163,6115,0.00754791,0.03631302,0.03727552,0.02070902,0.01941688,0.02115992,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208195,6116,0.00739152,0.03552572,0.03719583,0.02072763,0.02054926,0.02043444,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208227,6117,0.00743809,0.03559766,0.03688996,0.02105442,0.02074123,0.01977786,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208275,6118,0.00760741,0.02226224,0.02055585,0.01321762,0.01676727,0.01380425,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208308,6119,0.00775779,0.01443266,0.01051286,0.00838026,0.00851641,0.00682721,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208339,6120,0.00759796,0.01138782,0.00965106,0.00691652,0.00699870,0.00642028,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208371,6121,0.00821312,0.01347983,0.01096502,0.00715182,0.00904376,0.00651716,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208403,6122,0.00837993,0.01502901,0.01287404,0.00758000,0.00905960,0.00694774,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208435,6123,0.00792270,0.01434238,0.01376868,0.00785632,0.00934216,0.00670041,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208467,6124,0.00793664,0.01440631,0.01552495,0.00810635,0.00873251,0.00727472,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208499,6125,0.00789167,0.01414069,0.01555011,0.00795867,0.00850695,0.00802564,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208531,6126,0.00732293,0.01384423,0.01463483,0.00750722,0.00705626,0.00817544,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208563,6127,0.00647309,0.01416687,0.01309194,0.00684775,0.00679472,0.00619822,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208595,6128,0.00630405,0.01382446,0.01188833,0.00609169,0.00652824,0.00548579,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208643,6129,0.00546501,0.01117074,0.01028016,0.00559674,0.00450667,0.00510045,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208675,6130,0.00502399,0.00928197,0.00858844,0.00488588,0.00382607,0.00482104,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208708,6131,0.00427560,0.00808596,0.00795297,0.00428530,0.00340566,0.00380353,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208739,6132,0.00373021,0.00705279,0.00643043,0.00353189,0.00268426,0.00312421,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208771,6133,0.00313718,0.00662437,0.00610237,0.00295963,0.00187561,0.00233240,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208803,6134,0.00301704,0.00558435,0.00619518,0.00251381,0.00189339,0.00205395,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
208836,6135,0.00325634,0.00488361,0.00706454,0.00227938,0.00174400,0.00199733,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,STATIONARY,MOVING
208867,6136,0.00275323,0.00429361,0.00700693,0.00202889,0.00139746,0.00198637,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
208899,6137,0.00255502,0.00337694,0.00773493,0.00178853,0.00125986,0.00226224,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
208931,6138,0.00223875,0.00294580,0.00787612,0.00171439,0.00172330,0.00282345,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
208963,6139,0.00194747,0.00287541,0.00776254,0.00173334,0.00170972,0.00320398,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
208995,6140,0.00181653,0.00318892,0.00834405,0.00190194,0.00207427,0.00371113,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209043,6141,0.00159624,0.00393210,0.00878748,0.00237723,0.00261902,0.00457121,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209075,6142,0.00154619,0.00446359,0.00917752,0.00281587,0.00288019,0.00530784,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209107,6143,0.00158580,0.00493345,0.00903459,0.00355918,0.00341203,0.00670341,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209138,6144,0.00215054,0.00614776,0.00945391,0.00439099,0.00396481,0.00724691,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209171,6145,0.00300293,0.00714251,0.00968196,0.00538222,0.00463155,0.00828671,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209203,6146,0.00413787,0.00846608,0.01009909,0.00631954,0.00504417,0.00838779,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209235,6147,0.00597916,0.01004019,0.01101070,0.00772444,0.00673673,0.00960777,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209267,6148,0.00836227,0.01093509,0.01196588,0.00921045,0.00732203,0.01095163,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209300,6149,0.01010019,0.01169978,0.01223263,0.01047687,0.01237048,0.01041193,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209331,6150,0.01169893,0.01657163,0.01242411,0.01205577,0.01886552,0.01324746,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
209364,6151,0.01345948,0.03727269,0.02199900,0.01988914,0.02847633,0.01559181,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,STATIONARY,MOVING,STATIONARY,MOVING,STATIONARY,MOVING
209412,6152,0.01602716,0.04850248,0.03631208,0.02547154,0.03269451,0.02083435,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,STATIONARY,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209443,6153,0.01751422,0.04913387,0.03598978,0.02547976,0.03340345,0.02021783,PARTIAL,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209476,6154,,0.05012816,0.03739159,0.02603980,0.03427344,0.01967048,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209507,6155,,0.04956008,0.03791295,0.02523418,0.03270615,0.01816317,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209539,6156,,0.04976228,0.03851021,0.02470295,0.03250273,0.01664793,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209571,6157,,0.05429635,0.04634441,0.02603996,0.02808496,0.01798845,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209603,6158,,0.05633264,0.04941027,0.02551650,0.02291920,0.01460583,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209635,6159,,0.03631532,0.03917598,0.01752781,0.01343677,0.01127931,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209667,6160,,0.02411792,0.02472110,0.01164526,0.00958368,0.00544899,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209699,6161,,0.02274511,0.02585500,0.01185192,0.00891417,0.00552717,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209731,6162,,0.02132509,0.02375663,0.01090882,0.00798508,0.00547921,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209763,6163,,0.02078330,0.02274090,0.01057158,0.00802314,0.00581936,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209812,6164,,0.02043180,0.02080772,0.01012990,0.00782248,0.00604212,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209843,6165,,0.01463888,0.01234785,0.00713776,0.00680847,0.00448932,UNRELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209875,6166,,0.00765567,0.00834132,0.00569598,0.00529816,0.00441034,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209907,6167,,0.00645968,0.00798717,0.00534281,0.00482530,0.00454979,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209939,6168,,0.00660700,0.00754560,0.00481711,0.00402881,0.00439576,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
209971,6169,,0.00641505,0.00566792,0.00355141,0.00334933,0.00348577,UNRELIABLE,RELIABLE,PARTIAL,RELIABLE,PARTIAL,PARTIAL,UNCERTAIN,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
