timestamp_ms,frame_number,track_id,trial,body_scale,HEAD_raw_motion,HEAD_normalized_motion,HEAD_motion,LEFT_EYE_motion,RIGHT_EYE_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_EYE_observability,RIGHT_EYE_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_EYE_state,RIGHT_EYE_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
27976,817,3,STILL,0.12166199,0.00105761,0.00869306,0.00608928,0.00664719,0.00564979,0.00677646,0.00732766,0.00842385,0.01912926,0.02295856,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
28009,818,3,STILL,0.12171552,0.00148425,0.01219442,0.00641610,0.00781389,0.00542305,0.00697751,0.00812313,0.00739439,0.01676316,0.01925180,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
28058,819,3,STILL,0.12175559,0.00095288,0.00782620,0.00641221,0.00811384,0.00612593,0.00694638,0.00874499,0.00764879,0.01668502,0.01719866,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
28090,820,3,STILL,0.12191802,0.00045167,0.00370471,0.00630230,0.00780287,0.00595250,0.00628442,0.00859783,0.00739705,0.01557493,0.01834873,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
28116,821,3,STILL,0.12207101,0.00022584,0.00185003,0.00610014,0.00789689,0.00548907,0.00566302,0.00771664,0.00697457,0.01495924,0.01796736,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
28147,822,3,STILL,0.12216824,0.00095388,0.00780794,0.00662060,0.00871005,0.00635604,0.00518065,0.00799705,0.00727171,0.01601821,0.01827949,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
28178,823,3,STILL,0.12232327,0.00111400,0.00910704,0.00700938,0.00966046,0.00774801,0.00487767,0.00866526,0.00708338,0.01616500,0.01849296,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28209,824,3,STILL,0.12226641,0.00078032,0.00638214,0.00719569,0.00912817,0.00754636,0.00509558,0.00838023,0.00746009,0.01889377,0.02089069,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28240,825,3,STILL,0.12215109,0.00123215,0.01008712,0.00736995,0.00944599,0.00741511,0.00522379,0.00898770,0.00757972,0.01819043,0.02187979,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28272,826,3,STILL,0.12208459,0.00148957,0.01220114,0.00737079,0.00957253,0.00779265,0.00464211,0.00789679,0.00728610,0.01934563,0.02230417,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28304,827,3,STILL,0.12216933,0.00078065,0.00638992,0.00719126,0.00936770,0.00765584,0.00463397,0.00757640,0.00596299,0.01748593,0.02034452,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28335,828,3,STILL,0.12226002,0.00105733,0.00864818,0.00780919,0.00977280,0.00853901,0.00550895,0.00801776,0.00628966,0.01944200,0.02167382,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28367,829,3,STILL,0.12222213,0.00142349,0.01164674,0.00903378,0.01084010,0.01035642,0.00599701,0.00926342,0.00713279,0.01951861,0.02272805,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28409,830,3,STILL,0.12197973,0.00084652,0.00693981,0.00892526,0.01042057,0.00995896,0.00606793,0.00935604,0.00821979,0.02093178,0.02889853,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28458,831,3,STILL,0.12207382,0.00064818,0.00530977,0.00845060,0.00971410,0.00977159,0.00627564,0.00929998,0.00794361,0.01968740,0.02922018,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28494,832,3,STILL,0.12222853,0.00032409,0.00265153,0.00798428,0.00985685,0.01019327,0.00616003,0.00917887,0.00742448,0.01667995,0.02585406,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28524,833,3,STILL,0.12258361,0.00079455,0.00648170,0.00753360,0.00953247,0.01077724,0.00597598,0.00833650,0.00685743,0.01731841,0.02542774,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28555,834,3,STILL,0.12253476,0.00079072,0.00645304,0.00681509,0.00814755,0.01010244,0.00663885,0.00881136,0.00771596,0.01675914,0.02596228,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28587,835,3,STILL,0.12211807,0.00040577,0.00332274,0.00643169,0.00786781,0.00944324,0.00636036,0.00886730,0.00866469,0.01771013,0.02820013,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28619,836,3,STILL,0.12212828,0.00047571,0.00389513,0.00583756,0.00740182,0.00835976,0.00622397,0.00879989,0.00933006,0.01764692,0.02688729,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28650,837,3,STILL,0.12179041,0.00102675,0.00843044,0.00543552,0.00724904,0.00792129,0.00692953,0.00820496,0.00890263,0.02105800,0.02868850,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28682,838,3,STILL,0.12171657,0.00111028,0.00912181,0.00570827,0.00781941,0.00829152,0.00719215,0.00798494,0.00751558,0.01779475,0.02251337,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28713,839,3,STILL,0.12173022,0.00170562,0.01401146,0.00679598,0.00891926,0.00850635,0.00701876,0.00735198,0.00792689,0.02030280,0.02254460,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28744,840,3,STILL,0.12137730,0.00042194,0.00347627,0.00689907,0.00902973,0.00806633,0.00770634,0.00778435,0.00848116,0.02278416,0.02390629,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28776,841,3,STILL,0.12129623,0.00079242,0.00653292,0.00690548,0.00902064,0.00749116,0.00802956,0.00800901,0.00857165,0.02195333,0.02232801,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28826,842,3,STILL,0.12135231,0.00045348,0.00373685,0.00656595,0.00824117,0.00709917,0.00757424,0.00750049,0.00780603,0.02078322,0.02040711,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28857,843,3,STILL,0.12132366,0.00096494,0.00795340,0.00714479,0.00826689,0.00744493,0.00749862,0.00735441,0.00719374,0.01923822,0.01985544,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28886,844,3,STILL,0.12128129,0.00048247,0.00397809,0.00715516,0.00827785,0.00739723,0.00667264,0.00710374,0.00615669,0.01607607,0.01883206,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28918,845,3,STILL,0.12133469,0.00066020,0.00544115,0.00678149,0.00781928,0.00631743,0.00590997,0.00730818,0.00597577,0.01285033,0.01651748,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28949,846,3,STILL,0.12130353,0.00082968,0.00683974,0.00649623,0.00706517,0.00596748,0.00557335,0.00669098,0.00650033,0.01698815,0.02108107,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
28979,847,3,STILL,0.12106525,0.00070891,0.00585558,0.00547675,0.00551402,0.00482602,0.00585609,0.00641794,0.00621661,0.01446725,0.02156054,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29011,848,3,STILL,0.12108779,0.00057363,0.00473734,0.00563438,0.00576492,0.00510208,0.00538969,0.00577317,0.00627557,0.01325202,0.02195298,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29043,849,3,STILL,0.12132936,0.00050029,0.00412342,0.00533320,0.00487724,0.00496535,0.00507490,0.00663610,0.00695409,0.01400733,0.02178321,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29075,850,3,STILL,0.12168651,0.00051525,0.00423425,0.00539537,0.00522961,0.00509671,0.00501560,0.00779997,0.00749010,0.01507083,0.02142807,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29106,851,3,STILL,0.12188367,0.00055013,0.00451355,0.00496539,0.00445724,0.00476542,0.00509725,0.00814756,0.00767241,0.01615644,0.02129598,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29138,852,3,STILL,0.12213298,0.00134165,0.01098513,0.00584127,0.00619945,0.00567078,0.00560122,0.00884454,0.00793322,0.01669208,0.02343410,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29170,853,3,STILL,0.12216079,0.00133263,0.01090878,0.00652472,0.00728921,0.00662368,0.00547785,0.00841609,0.00846922,0.01907936,0.02297188,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29226,854,3,STILL,0.12215303,0.00082602,0.00676220,0.00651503,0.00768730,0.00642031,0.00585902,0.00896409,0.00877373,0.01663751,0.02022284,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29264,855,3,STILL,0.12228335,0.00029344,0.00239966,0.00608304,0.00751823,0.00625038,0.00534394,0.00893825,0.00939043,0.01792943,0.02092429,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29296,856,3,STILL,0.12241562,0.00014672,0.00119854,0.00564069,0.00684710,0.00586680,0.00492020,0.00868538,0.00914902,0.01730226,0.01977577,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29327,857,3,STILL,0.12228876,0.00092254,0.00754393,0.00606826,0.00808559,0.00623961,0.00546687,0.00775652,0.00841976,0.01769696,0.02037115,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29358,858,3,STILL,0.12222565,0.00031516,0.00257850,0.00586129,0.00798086,0.00616195,0.00567848,0.00672454,0.00831059,0.01757907,0.02204131,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29389,859,3,STILL,0.12281961,0.00130325,0.01061107,0.00662348,0.00977299,0.00759334,0.00595697,0.00591303,0.00830271,0.01800151,0.02346052,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29421,860,3,STILL,0.12299828,0.00082906,0.00674045,0.00609289,0.00829764,0.00721863,0.00587740,0.00554868,0.00783961,0.01801706,0.02274747,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29452,861,3,STILL,0.12290785,0.00082520,0.00671401,0.00556854,0.00757081,0.00656151,0.00592572,0.00608924,0.00746626,0.01754883,0.02432707,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29484,862,3,STILL,0.12269954,0.00101896,0.00830449,0.00576133,0.00755471,0.00730206,0.00543066,0.00609868,0.00696842,0.01894201,0.02301467,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29515,863,3,STILL,0.12275034,0.00092433,0.00753019,0.00640265,0.00828983,0.00776884,0.00577964,0.00639516,0.00633412,0.01744404,0.02155503,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29546,864,3,STILL,0.12293968,0.00078525,0.00638727,0.00705124,0.00897898,0.00869030,0.00647118,0.00710077,0.00636994,0.01907308,0.02465231,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29578,865,3,STILL,0.12293107,0.00060111,0.00488980,0.00671947,0.00831950,0.00860392,0.00606419,0.00720157,0.00669894,0.02105797,0.02630445,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29626,866,3,STILL,0.12318757,0.00103754,0.00842243,0.00744996,0.00959842,0.00905156,0.00610106,0.00720501,0.00642720,0.02019843,0.02530291,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29656,867,3,STILL,0.12344638,0.00051877,0.00420239,0.00664888,0.00852147,0.00752962,0.00568698,0.00701958,0.00563452,0.01822742,0.02179936,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29688,868,3,STILL,0.12306302,0.00133660,0.01086111,0.00716396,0.00972975,0.00779006,0.00644749,0.00772875,0.00625818,0.01944056,0.02092062,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29719,869,3,STILL,0.12256877,0.00027421,0.00223719,0.00660436,0.00905196,0.00707460,0.00697078,0.00697404,0.00648027,0.01999268,0.01942697,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29750,870,3,STILL,0.12228511,0.00062633,0.00512186,0.00620653,0.00883073,0.00612683,0.00699940,0.00674562,0.00645902,0.01878432,0.02020526,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29781,871,3,STILL,0.12216067,0.00131845,0.01079273,0.00661435,0.00920833,0.00618584,0.00666152,0.00695327,0.00643805,0.02182942,0.02194258,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29812,872,3,STILL,0.12227516,0.00076689,0.00627180,0.00659991,0.00927978,0.00628727,0.00657963,0.00733676,0.00653758,0.02051759,0.02030579,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29843,873,3,STILL,0.12245142,0.00087582,0.00715241,0.00688274,0.00978327,0.00692993,0.00646777,0.00764226,0.00677876,0.01968617,0.02000637,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29875,874,3,STILL,0.12253460,0.00098850,0.00806715,0.00683833,0.00911894,0.00686014,0.00670907,0.00781685,0.00749617,0.02468304,0.02355927,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29906,875,3,STILL,0.12248673,0.00082593,0.00674305,0.00715591,0.00928471,0.00733043,0.00704527,0.00821798,0.00761054,0.02513295,0.02322834,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29935,876,3,STILL,0.12279083,0.00085681,0.00697783,0.00667050,0.00886645,0.00727608,0.00638833,0.00793426,0.00735046,0.02388399,0.02299324,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
29966,877,3,STILL,0.12334155,0.00072473,0.00587577,0.00712532,0.00977049,0.00764904,0.00623794,0.00887257,0.00794652,0.02320097,0.02798335,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30026,878,3,STILL,0.12406564,0.00047271,0.00381016,0.00696136,0.00938425,0.00819914,0.00649829,0.00930678,0.00790400,0.02264510,0.02821252,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30060,879,3,STILL,0.12465226,0.00023635,0.00189611,0.00584929,0.00811207,0.00768866,0.00632311,0.00878066,0.00746078,0.01979861,0.02645696,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30091,880,3,STILL,0.12454789,0.00098890,0.00793988,0.00605780,0.00834786,0.00730272,0.00627731,0.00876291,0.00939783,0.02233204,0.02663221,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30123,881,3,STILL,0.12452231,0.00097829,0.00785633,0.00614579,0.00752078,0.00583628,0.00658604,0.01111631,0.00991646,0.02194406,0.02875289,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30155,882,3,STILL,0.12430887,0.00106671,0.00858114,0.00621003,0.00786437,0.00613582,0.00753557,0.01128560,0.00906903,0.01736645,0.02535058,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30188,883,3,STILL,0.12393203,0.00093316,0.00752961,0.00630836,0.00827820,0.00665088,0.00808244,0.01197448,0.00899970,0.01757051,0.02602267,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30218,884,3,STILL,0.12410490,0.00088948,0.00716718,0.00633202,0.00787665,0.00680754,0.00834908,0.01193840,0.01032704,0.01893650,0.02808009,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30250,885,3,STILL,0.12405194,0.00044929,0.00362182,0.00605028,0.00723197,0.00632538,0.00825427,0.01118875,0.00920805,0.01652567,0.02546380,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
